Gene_ID	Group
ENSDARG00000051959	maternal
ENSDARG00000052019	maternal
ENSDARG00000052022	maternal
ENSDARG00000052086	maternal
ENSDARG00000052104	maternal
ENSDARG00000052109	maternal
ENSDARG00000052113	maternal
ENSDARG00000052121	maternal
ENSDARG00000052124	maternal
ENSDARG00000052167	maternal
ENSDARG00000052244	maternal
ENSDARG00000052334	maternal
ENSDARG00000052370	maternal
ENSDARG00000052374	maternal
ENSDARG00000052518	maternal
ENSDARG00000052520	maternal
ENSDARG00000052522	maternal
ENSDARG00000052555	maternal
ENSDARG00000052558	maternal
ENSDARG00000052606	maternal
ENSDARG00000052617	maternal
ENSDARG00000052644	maternal
ENSDARG00000052673	maternal
ENSDARG00000052717	maternal
ENSDARG00000052721	maternal
ENSDARG00000052747	maternal
ENSDARG00000052827	maternal
ENSDARG00000052851	maternal
ENSDARG00000053082	maternal
ENSDARG00000053101	maternal
ENSDARG00000053166	maternal
ENSDARG00000053192	maternal
ENSDARG00000053205	maternal
ENSDARG00000053215	maternal
ENSDARG00000053246	maternal
ENSDARG00000053263	maternal
ENSDARG00000053303	maternal
ENSDARG00000053311	maternal
ENSDARG00000053386	maternal
ENSDARG00000053463	maternal
ENSDARG00000053466	maternal
ENSDARG00000053474	maternal
ENSDARG00000053479	maternal
ENSDARG00000053505	maternal
ENSDARG00000053554	maternal
ENSDARG00000053571	maternal
ENSDARG00000053572	maternal
ENSDARG00000053619	maternal
ENSDARG00000053695	maternal
ENSDARG00000053713	maternal
ENSDARG00000053792	maternal
ENSDARG00000053810	maternal
ENSDARG00000053876	maternal
ENSDARG00000053959	maternal
ENSDARG00000053992	maternal
ENSDARG00000054023	maternal
ENSDARG00000054028	maternal
ENSDARG00000054032	maternal
ENSDARG00000054122	maternal
ENSDARG00000054162	maternal
ENSDARG00000054196	maternal
ENSDARG00000054208	maternal
ENSDARG00000054255	maternal
ENSDARG00000054301	maternal
ENSDARG00000054374	maternal
ENSDARG00000054473	maternal
ENSDARG00000054771	maternal
ENSDARG00000054793	maternal
ENSDARG00000054805	maternal
ENSDARG00000054829	maternal
ENSDARG00000054937	maternal
ENSDARG00000054963	maternal
ENSDARG00000054978	maternal
ENSDARG00000054984	maternal
ENSDARG00000054999	maternal
ENSDARG00000055054	maternal
ENSDARG00000055086	maternal
ENSDARG00000055124	maternal
ENSDARG00000055295	maternal
ENSDARG00000055470	maternal
ENSDARG00000055510	maternal
ENSDARG00000055540	maternal
ENSDARG00000055563	maternal
ENSDARG00000055569	maternal
ENSDARG00000055585	maternal
ENSDARG00000055622	maternal
ENSDARG00000055629	maternal
ENSDARG00000055655	maternal
ENSDARG00000055730	maternal
ENSDARG00000055743	maternal
ENSDARG00000055753	maternal
ENSDARG00000055757	maternal
ENSDARG00000055838	maternal
ENSDARG00000055889	maternal
ENSDARG00000055912	maternal
ENSDARG00000055917	maternal
ENSDARG00000055934	maternal
ENSDARG00000055969	maternal
ENSDARG00000055974	maternal
ENSDARG00000055989	maternal
ENSDARG00000056045	maternal
ENSDARG00000056080	maternal
ENSDARG00000056102	maternal
ENSDARG00000056112	maternal
ENSDARG00000056121	maternal
ENSDARG00000056228	maternal
ENSDARG00000056259	maternal
ENSDARG00000056267	maternal
ENSDARG00000056270	maternal
ENSDARG00000056281	maternal
ENSDARG00000056334	maternal
ENSDARG00000056367	maternal
ENSDARG00000056381	maternal
ENSDARG00000056491	maternal
ENSDARG00000056509	maternal
ENSDARG00000056515	maternal
ENSDARG00000056549	maternal
ENSDARG00000056559	maternal
ENSDARG00000056587	maternal
ENSDARG00000056623	maternal
ENSDARG00000056628	maternal
ENSDARG00000056638	maternal
ENSDARG00000056672	maternal
ENSDARG00000056683	maternal
ENSDARG00000056695	maternal
ENSDARG00000056717	maternal
ENSDARG00000056741	maternal
ENSDARG00000056795	maternal
ENSDARG00000056830	maternal
ENSDARG00000056832	maternal
ENSDARG00000056840	maternal
ENSDARG00000056842	maternal
ENSDARG00000056923	maternal
ENSDARG00000057000	maternal
ENSDARG00000057110	maternal
ENSDARG00000057114	maternal
ENSDARG00000057238	maternal
ENSDARG00000057241	maternal
ENSDARG00000057245	maternal
ENSDARG00000057286	maternal
ENSDARG00000057328	maternal
ENSDARG00000057334	maternal
ENSDARG00000057365	maternal
ENSDARG00000057438	maternal
ENSDARG00000057491	maternal
ENSDARG00000057590	maternal
ENSDARG00000057624	maternal
ENSDARG00000057626	maternal
ENSDARG00000057672	maternal
ENSDARG00000057676	maternal
ENSDARG00000057699	maternal
ENSDARG00000057707	maternal
ENSDARG00000057708	maternal
ENSDARG00000057719	maternal
ENSDARG00000057727	maternal
ENSDARG00000057743	maternal
ENSDARG00000057751	maternal
ENSDARG00000057772	maternal
ENSDARG00000057805	maternal
ENSDARG00000057855	maternal
ENSDARG00000057863	maternal
ENSDARG00000057899	maternal
ENSDARG00000057903	maternal
ENSDARG00000057928	maternal
ENSDARG00000057934	maternal
ENSDARG00000057946	maternal
ENSDARG00000057986	maternal
ENSDARG00000058068	maternal
ENSDARG00000058088	maternal
ENSDARG00000058178	maternal
ENSDARG00000058212	maternal
ENSDARG00000058219	maternal
ENSDARG00000058221	maternal
ENSDARG00000058263	maternal
ENSDARG00000058305	maternal
ENSDARG00000058322	maternal
ENSDARG00000058345	maternal
ENSDARG00000058346	maternal
ENSDARG00000058354	maternal
ENSDARG00000058372	maternal
ENSDARG00000058471	maternal
ENSDARG00000058502	maternal
ENSDARG00000058522	maternal
ENSDARG00000058528	maternal
ENSDARG00000058562	maternal
ENSDARG00000058571	maternal
ENSDARG00000058630	maternal
ENSDARG00000058690	maternal
ENSDARG00000058710	maternal
ENSDARG00000058746	maternal
ENSDARG00000058893	maternal
ENSDARG00000058946	maternal
ENSDARG00000058962	maternal
ENSDARG00000058963	maternal
ENSDARG00000058978	maternal
ENSDARG00000058995	maternal
ENSDARG00000059057	maternal
ENSDARG00000059226	maternal
ENSDARG00000059233	maternal
ENSDARG00000059244	maternal
ENSDARG00000059322	maternal
ENSDARG00000059412	maternal
ENSDARG00000059503	maternal
ENSDARG00000059529	maternal
ENSDARG00000059582	maternal
ENSDARG00000059598	maternal
ENSDARG00000059613	maternal
ENSDARG00000059634	maternal
ENSDARG00000059636	maternal
ENSDARG00000059642	maternal
ENSDARG00000059657	maternal
ENSDARG00000059658	maternal
ENSDARG00000059669	maternal
ENSDARG00000059685	maternal
ENSDARG00000059701	maternal
ENSDARG00000059735	maternal
ENSDARG00000059760	maternal
ENSDARG00000059784	maternal
ENSDARG00000059951	maternal
ENSDARG00000059965	maternal
ENSDARG00000059973	maternal
ENSDARG00000059982	maternal
ENSDARG00000059983	maternal
ENSDARG00000060001	maternal
ENSDARG00000060109	maternal
ENSDARG00000060112	maternal
ENSDARG00000060192	maternal
ENSDARG00000060197	maternal
ENSDARG00000060199	maternal
ENSDARG00000060256	maternal
ENSDARG00000060288	maternal
ENSDARG00000060309	maternal
ENSDARG00000060316	maternal
ENSDARG00000060346	maternal
ENSDARG00000060357	maternal
ENSDARG00000060383	maternal
ENSDARG00000060394	maternal
ENSDARG00000060395	maternal
ENSDARG00000060411	maternal
ENSDARG00000060522	maternal
ENSDARG00000060564	maternal
ENSDARG00000060748	maternal
ENSDARG00000060885	maternal
ENSDARG00000060911	maternal
ENSDARG00000060937	maternal
ENSDARG00000060962	maternal
ENSDARG00000060983	maternal
ENSDARG00000060994	maternal
ENSDARG00000061062	maternal
ENSDARG00000061067	maternal
ENSDARG00000061081	maternal
ENSDARG00000061091	maternal
ENSDARG00000061095	maternal
ENSDARG00000061121	maternal
ENSDARG00000061138	maternal
ENSDARG00000061143	maternal
ENSDARG00000061147	maternal
ENSDARG00000061185	maternal
ENSDARG00000061204	maternal
ENSDARG00000061208	maternal
ENSDARG00000061211	maternal
ENSDARG00000061215	maternal
ENSDARG00000061221	maternal
ENSDARG00000061257	maternal
ENSDARG00000061311	maternal
ENSDARG00000061312	maternal
ENSDARG00000061314	maternal
ENSDARG00000061357	maternal
ENSDARG00000061375	maternal
ENSDARG00000061385	maternal
ENSDARG00000061417	maternal
ENSDARG00000061450	maternal
ENSDARG00000061451	maternal
ENSDARG00000061472	maternal
ENSDARG00000061505	maternal
ENSDARG00000061590	maternal
ENSDARG00000061610	maternal
ENSDARG00000061634	maternal
ENSDARG00000061656	maternal
ENSDARG00000061737	maternal
ENSDARG00000061864	maternal
ENSDARG00000061865	maternal
ENSDARG00000061922	maternal
ENSDARG00000061948	maternal
ENSDARG00000061986	maternal
ENSDARG00000062025	maternal
ENSDARG00000062049	maternal
ENSDARG00000062053	maternal
ENSDARG00000062083	maternal
ENSDARG00000062109	maternal
ENSDARG00000062116	maternal
ENSDARG00000062137	maternal
ENSDARG00000062139	maternal
ENSDARG00000062142	maternal
ENSDARG00000062148	maternal
ENSDARG00000062244	maternal
ENSDARG00000062269	maternal
ENSDARG00000062307	maternal
ENSDARG00000062310	maternal
ENSDARG00000062363	maternal
ENSDARG00000062385	maternal
ENSDARG00000062421	maternal
ENSDARG00000062445	maternal
ENSDARG00000062467	maternal
ENSDARG00000062511	maternal
ENSDARG00000062518	maternal
ENSDARG00000062530	maternal
ENSDARG00000062573	maternal
ENSDARG00000062594	maternal
ENSDARG00000062614	maternal
ENSDARG00000062627	maternal
ENSDARG00000062636	maternal
ENSDARG00000062695	maternal
ENSDARG00000062745	maternal
ENSDARG00000062748	maternal
ENSDARG00000062794	maternal
ENSDARG00000062795	maternal
ENSDARG00000062834	maternal
ENSDARG00000062837	maternal
ENSDARG00000062864	maternal
ENSDARG00000062872	maternal
ENSDARG00000062893	maternal
ENSDARG00000062898	maternal
ENSDARG00000062919	maternal
ENSDARG00000062949	maternal
ENSDARG00000062960	maternal
ENSDARG00000062962	maternal
ENSDARG00000062970	maternal
ENSDARG00000062976	maternal
ENSDARG00000062987	maternal
ENSDARG00000063021	maternal
ENSDARG00000063049	maternal
ENSDARG00000063187	maternal
ENSDARG00000063212	maternal
ENSDARG00000063249	maternal
ENSDARG00000063283	maternal
ENSDARG00000063344	maternal
ENSDARG00000063522	maternal
ENSDARG00000063553	maternal
ENSDARG00000063563	maternal
ENSDARG00000063570	maternal
ENSDARG00000063574	maternal
ENSDARG00000063646	maternal
ENSDARG00000063713	maternal
ENSDARG00000063921	maternal
ENSDARG00000067517	maternal
ENSDARG00000067560	maternal
ENSDARG00000067596	maternal
ENSDARG00000067608	maternal
ENSDARG00000067658	maternal
ENSDARG00000067670	maternal
ENSDARG00000067717	maternal
ENSDARG00000067801	maternal
ENSDARG00000067913	maternal
ENSDARG00000067916	maternal
ENSDARG00000067918	maternal
ENSDARG00000068099	maternal
ENSDARG00000068128	maternal
ENSDARG00000068148	maternal
ENSDARG00000068177	maternal
ENSDARG00000068194	maternal
ENSDARG00000068210	maternal
ENSDARG00000068262	maternal
ENSDARG00000068286	maternal
ENSDARG00000068305	maternal
ENSDARG00000068344	maternal
ENSDARG00000068367	maternal
ENSDARG00000068400	maternal
ENSDARG00000068415	maternal
ENSDARG00000068438	maternal
ENSDARG00000068461	maternal
ENSDARG00000068590	maternal
ENSDARG00000068629	maternal
ENSDARG00000068635	maternal
ENSDARG00000068650	maternal
ENSDARG00000068655	maternal
ENSDARG00000068755	maternal
ENSDARG00000068779	maternal
ENSDARG00000068814	maternal
ENSDARG00000068833	maternal
ENSDARG00000068840	maternal
ENSDARG00000068846	maternal
ENSDARG00000068856	maternal
ENSDARG00000068883	maternal
ENSDARG00000068889	maternal
ENSDARG00000068916	maternal
ENSDARG00000068919	maternal
ENSDARG00000068920	maternal
ENSDARG00000068961	maternal
ENSDARG00000068983	maternal
ENSDARG00000069006	maternal
ENSDARG00000069037	maternal
ENSDARG00000069082	maternal
ENSDARG00000069085	maternal
ENSDARG00000069090	maternal
ENSDARG00000069099	maternal
ENSDARG00000069116	maternal
ENSDARG00000069129	maternal
ENSDARG00000069139	maternal
ENSDARG00000069168	maternal
ENSDARG00000069241	maternal
ENSDARG00000069278	maternal
ENSDARG00000069298	maternal
ENSDARG00000069301	maternal
ENSDARG00000069314	maternal
ENSDARG00000069328	maternal
ENSDARG00000069338	maternal
ENSDARG00000069386	maternal
ENSDARG00000069409	maternal
ENSDARG00000069428	maternal
ENSDARG00000069433	maternal
ENSDARG00000069476	maternal
ENSDARG00000069525	maternal
ENSDARG00000069538	maternal
ENSDARG00000069601	maternal
ENSDARG00000069619	maternal
ENSDARG00000069673	maternal
ENSDARG00000069699	maternal
ENSDARG00000069706	maternal
ENSDARG00000069708	maternal
ENSDARG00000069744	maternal
ENSDARG00000069745	maternal
ENSDARG00000069780	maternal
ENSDARG00000069807	maternal
ENSDARG00000069832	maternal
ENSDARG00000069846	maternal
ENSDARG00000069850	maternal
ENSDARG00000069852	maternal
ENSDARG00000069909	maternal
ENSDARG00000069916	maternal
ENSDARG00000069920	maternal
ENSDARG00000069957	maternal
ENSDARG00000070012	maternal
ENSDARG00000070040	maternal
ENSDARG00000070048	maternal
ENSDARG00000070059	maternal
ENSDARG00000070061	maternal
ENSDARG00000070085	maternal
ENSDARG00000070098	maternal
ENSDARG00000070116	maternal
ENSDARG00000070150	maternal
ENSDARG00000070166	maternal
ENSDARG00000070171	maternal
ENSDARG00000070256	maternal
ENSDARG00000070278	maternal
ENSDARG00000070329	maternal
ENSDARG00000070333	maternal
ENSDARG00000070390	maternal
ENSDARG00000070413	maternal
ENSDARG00000070426	maternal
ENSDARG00000070458	maternal
ENSDARG00000070461	maternal
ENSDARG00000070477	maternal
ENSDARG00000070512	maternal
ENSDARG00000070568	maternal
ENSDARG00000070570	maternal
ENSDARG00000070581	maternal
ENSDARG00000070589	maternal
ENSDARG00000070600	maternal
ENSDARG00000070603	maternal
ENSDARG00000070606	maternal
ENSDARG00000070611	maternal
ENSDARG00000070656	maternal
ENSDARG00000070714	maternal
ENSDARG00000070723	maternal
ENSDARG00000070824	maternal
ENSDARG00000070839	maternal
ENSDARG00000070846	maternal
ENSDARG00000071024	maternal
ENSDARG00000071037	maternal
ENSDARG00000071065	maternal
ENSDARG00000071082	maternal
ENSDARG00000071164	maternal
ENSDARG00000071213	maternal
ENSDARG00000071240	maternal
ENSDARG00000071241	maternal
ENSDARG00000071250	maternal
ENSDARG00000071294	maternal
ENSDARG00000071319	maternal
ENSDARG00000071339	maternal
ENSDARG00000071478	maternal
ENSDARG00000071487	maternal
ENSDARG00000071501	maternal
ENSDARG00000071524	maternal
ENSDARG00000071555	maternal
ENSDARG00000071594	maternal
ENSDARG00000071643	maternal
ENSDARG00000071697	maternal
ENSDARG00000071699	maternal
ENSDARG00000071808	maternal
ENSDARG00000071868	maternal
ENSDARG00000073686	maternal
ENSDARG00000073705	maternal
ENSDARG00000073709	maternal
ENSDARG00000073734	maternal
ENSDARG00000073737	maternal
ENSDARG00000073773	maternal
ENSDARG00000073775	maternal
ENSDARG00000073787	maternal
ENSDARG00000073789	maternal
ENSDARG00000073814	maternal
ENSDARG00000073817	maternal
ENSDARG00000073837	maternal
ENSDARG00000073848	maternal
ENSDARG00000073862	maternal
ENSDARG00000073869	maternal
ENSDARG00000073876	maternal
ENSDARG00000073899	maternal
ENSDARG00000073902	maternal
ENSDARG00000073910	maternal
ENSDARG00000073917	maternal
ENSDARG00000073957	maternal
ENSDARG00000073961	maternal
ENSDARG00000073997	maternal
ENSDARG00000074031	maternal
ENSDARG00000074035	maternal
ENSDARG00000074074	maternal
ENSDARG00000074098	maternal
ENSDARG00000074137	maternal
ENSDARG00000074146	maternal
ENSDARG00000074153	maternal
ENSDARG00000074163	maternal
ENSDARG00000074171	maternal
ENSDARG00000074238	maternal
ENSDARG00000074248	maternal
ENSDARG00000074264	maternal
ENSDARG00000074289	maternal
ENSDARG00000074293	maternal
ENSDARG00000074303	maternal
ENSDARG00000074326	maternal
ENSDARG00000074365	maternal
ENSDARG00000074367	maternal
ENSDARG00000074393	maternal
ENSDARG00000074410	maternal
ENSDARG00000074413	maternal
ENSDARG00000074431	maternal
ENSDARG00000074522	maternal
ENSDARG00000074531	maternal
ENSDARG00000074533	maternal
ENSDARG00000074538	maternal
ENSDARG00000074599	maternal
ENSDARG00000074636	maternal
ENSDARG00000074663	maternal
ENSDARG00000074684	maternal
ENSDARG00000074726	maternal
ENSDARG00000074730	maternal
ENSDARG00000074734	maternal
ENSDARG00000074735	maternal
ENSDARG00000074765	maternal
ENSDARG00000074779	maternal
ENSDARG00000074889	maternal
ENSDARG00000074892	maternal
ENSDARG00000074909	maternal
ENSDARG00000074915	maternal
ENSDARG00000074968	maternal
ENSDARG00000074992	maternal
ENSDARG00000075000	maternal
ENSDARG00000075008	maternal
ENSDARG00000075092	maternal
ENSDARG00000075110	maternal
ENSDARG00000075113	maternal
ENSDARG00000075121	maternal
ENSDARG00000075129	maternal
ENSDARG00000075194	maternal
ENSDARG00000075225	maternal
ENSDARG00000075269	maternal
ENSDARG00000075284	maternal
ENSDARG00000075296	maternal
ENSDARG00000075313	maternal
ENSDARG00000075326	maternal
ENSDARG00000075334	maternal
ENSDARG00000075354	maternal
ENSDARG00000075385	maternal
ENSDARG00000075395	maternal
ENSDARG00000075397	maternal
ENSDARG00000075405	maternal
ENSDARG00000075416	maternal
ENSDARG00000075461	maternal
ENSDARG00000075492	maternal
ENSDARG00000075509	maternal
ENSDARG00000075528	maternal
ENSDARG00000075533	maternal
ENSDARG00000075552	maternal
ENSDARG00000075570	maternal
ENSDARG00000075625	maternal
ENSDARG00000075652	maternal
ENSDARG00000075672	maternal
ENSDARG00000075685	maternal
ENSDARG00000075716	maternal
ENSDARG00000075725	maternal
ENSDARG00000075798	maternal
ENSDARG00000075834	maternal
ENSDARG00000075850	maternal
ENSDARG00000075851	maternal
ENSDARG00000075859	maternal
ENSDARG00000075933	maternal
ENSDARG00000075984	maternal
ENSDARG00000076003	maternal
ENSDARG00000076017	maternal
ENSDARG00000076044	maternal
ENSDARG00000076111	maternal
ENSDARG00000076144	maternal
ENSDARG00000076155	maternal
ENSDARG00000076176	maternal
ENSDARG00000076212	maternal
ENSDARG00000076214	maternal
ENSDARG00000076215	maternal
ENSDARG00000076227	maternal
ENSDARG00000076228	maternal
ENSDARG00000076290	maternal
ENSDARG00000076302	maternal
ENSDARG00000076303	maternal
ENSDARG00000076308	maternal
ENSDARG00000076380	maternal
ENSDARG00000076437	maternal
ENSDARG00000076442	maternal
ENSDARG00000076474	maternal
ENSDARG00000076498	maternal
ENSDARG00000076534	maternal
ENSDARG00000076552	maternal
ENSDARG00000076584	maternal
ENSDARG00000076585	maternal
ENSDARG00000076618	maternal
ENSDARG00000076624	maternal
ENSDARG00000076651	maternal
ENSDARG00000076744	maternal
ENSDARG00000076776	maternal
ENSDARG00000076798	maternal
ENSDARG00000076885	maternal
ENSDARG00000076913	maternal
ENSDARG00000076937	maternal
ENSDARG00000076939	maternal
ENSDARG00000076964	maternal
ENSDARG00000077013	maternal
ENSDARG00000077057	maternal
ENSDARG00000077073	maternal
ENSDARG00000077075	maternal
ENSDARG00000077116	maternal
ENSDARG00000077119	maternal
ENSDARG00000077174	maternal
ENSDARG00000077178	maternal
ENSDARG00000077300	maternal
ENSDARG00000077303	maternal
ENSDARG00000077306	maternal
ENSDARG00000077357	maternal
ENSDARG00000077372	maternal
ENSDARG00000077375	maternal
ENSDARG00000077396	maternal
ENSDARG00000077410	maternal
ENSDARG00000077431	maternal
ENSDARG00000077494	maternal
ENSDARG00000077516	maternal
ENSDARG00000077532	maternal
ENSDARG00000077546	maternal
ENSDARG00000077549	maternal
ENSDARG00000077584	maternal
ENSDARG00000077588	maternal
ENSDARG00000077607	maternal
ENSDARG00000077615	maternal
ENSDARG00000077620	maternal
ENSDARG00000077664	maternal
ENSDARG00000077668	maternal
ENSDARG00000077696	maternal
ENSDARG00000077703	maternal
ENSDARG00000077728	maternal
ENSDARG00000077760	maternal
ENSDARG00000077791	maternal
ENSDARG00000077912	maternal
ENSDARG00000077943	maternal
ENSDARG00000077953	maternal
ENSDARG00000077955	maternal
ENSDARG00000077977	maternal
ENSDARG00000078001	maternal
ENSDARG00000078018	maternal
ENSDARG00000078041	maternal
ENSDARG00000078083	maternal
