read_id,read_type,tail_is_valid,tail_start,tail_end,samples_per_nt,tail_length,file_path
552fb1c7-fa03-46b5-a2df-aab4f855d5d7,invalid,FALSE,,,72.07,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a08fc5e8-517a-47ba-a940-0f51a1b38058,polyT,TRUE,718,878,8.27,19.34,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
99fc65e0-3f36-4335-b5bf-9f9be9d6072f,invalid,FALSE,,,8.1,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0c0fd115-4ca6-4aa5-91fb-05b492571dd6,polyT,TRUE,692,832,9.01,15.54,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0b97074-a239-4f7c-a7a3-7ba1d66ae679,invalid,FALSE,,,167.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
36912b90-64f1-4411-aefe-6abad69417ca,polyT,TRUE,1394,1944,7.19,76.48,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ad4be22f-6fb4-4986-a0da-6b1f9d690709,invalid,FALSE,,,7.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
30522a9e-ddcc-4280-8ae1-c8943589de65,invalid,FALSE,,,8.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
51361490-dd62-4677-839f-b2c0edcfefb6,polyT,TRUE,444,564,8.02,14.96,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
53398c7c-2861-4925-b4e4-2ec85a19a7c2,invalid,FALSE,,,7.88,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
44464ccc-37b6-4f06-9eab-6ec73e635cc8,invalid,FALSE,,,8.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dacd5ee7-c342-4ca2-816b-c953a6cf4ce5,polyT,TRUE,408,1078,7.52,89.14,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3e6cba0a-04f0-46a3-a30a-db66755d8d38,invalid,FALSE,,,8.21,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6a81618f-0f4a-4fde-b3a4-e6d722ef9943,invalid,FALSE,,,96.97,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ee26e5a3-65a6-4d06-b0af-9decc74815a6,polyT,TRUE,718,918,9.21,21.71,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f1bfb7b3-da94-4ec9-974c-8030aea2eca4,polyT,TRUE,540,730,7.51,25.31,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
732399ec-2f3a-4288-bc7c-b68996fea4f3,polyT,TRUE,482,582,8.61,11.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fafd25c6-3241-4cdf-b9cc-a49327778d5f,invalid,FALSE,,,11.68,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
03666936-59fd-43f2-9b8f-800ed3e7c49a,polyT,TRUE,610,710,8.1,12.35,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
51f71614-0cb2-487e-8fe2-f49f2e14935d,invalid,FALSE,,,7.32,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fce60d19-b0f8-4770-932b-f87aafadb508,polyT,TRUE,618,1598,11.49,85.28,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb704542-7cc5-4d8b-86eb-46b12a37ca0a,invalid,FALSE,,,8.45,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4accfc40-35f8-4c07-bd5f-3a2f1e168c2e,invalid,FALSE,,,153.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5c1de55c-e1aa-4d5a-b4b3-8c688a648f02,polyT,TRUE,510,680,8.29,20.51,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0f22daac-3bb3-40fc-87d6-062325b60c58,polyT,TRUE,580,730,7.82,19.18,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
880d596b-ac0c-466c-a356-b782c143525b,polyT,TRUE,602,1002,7.14,56.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7a360cd2-917b-4f57-9524-cc7776821853,polyT,TRUE,1122,1292,8.08,21.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9a87afe1-fa17-4289-92c3-07c3a4cff1b0,invalid,FALSE,,,7.92,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8020f6e6-f3a9-45f2-9d3b-115a7abd2751,invalid,FALSE,,,7.97,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9aeef168-e1db-4dfd-85e3-97d131327e73,polyT,TRUE,484,624,8.17,17.13,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5937dcc4-aaa6-40b5-a3a6-6e50c1e180c0,invalid,FALSE,,,6.91,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
deb3950d-5208-470a-99aa-1772ba3533a7,invalid,FALSE,,,8.13,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3a57d9b2-f470-42d2-a0dc-2bbb05ed0f17,polyT,TRUE,572,1202,7.86,80.19,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a2aaf661-e5df-4619-a681-0046eeaefa6a,invalid,FALSE,,,9.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7434ca5b-b716-41a2-9ab6-7d190d01b650,invalid,FALSE,,,24.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
56df1d50-d067-43fb-9cc3-fe0d0b98202c,invalid,FALSE,,,12.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
21a95039-2436-4d8e-a0b2-d05515ff0ec3,invalid,FALSE,,,15.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
04209480-d9f4-4846-ad6f-176b0e861fec,polyT,TRUE,728,888,8.16,19.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dd2a4e60-8201-4426-a28f-8106106f9e3c,invalid,FALSE,,,9.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ee5cdef3-6cf1-4d62-b094-e1c68ab54446,invalid,FALSE,,,9.64,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3b3937fa-7ff5-4a2f-a1d1-0d4c1ee88a70,invalid,FALSE,,,7.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
617faf82-dd08-4111-861d-e07343a14a09,polyT,TRUE,1260,1400,7.62,18.36,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
efff728b-ad58-4bce-ad41-4d031844c4eb,invalid,FALSE,,,7.75,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fa09f748-0bdf-4e6c-9a0e-b95b744f4437,polyT,TRUE,954,1134,8.27,21.78,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8a1bf070-5b18-40fb-8786-1fc3294022ea,invalid,FALSE,,,18.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
645a3494-9ba5-4ff4-92d2-500a11c5714f,invalid,FALSE,,,8.07,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
154c8ded-95fe-46cf-a8b7-12f9f5bd3648,polyT,TRUE,1196,1346,8.06,18.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
61e464d5-f005-4013-9a34-d8cd51f0d676,invalid,FALSE,,,7.49,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ef8b9436-0a0a-4ba5-beef-656ab06545b7,invalid,FALSE,,,7.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
95140818-8280-444a-8594-9d20db747f9b,invalid,FALSE,,,6.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5211ce9f-4926-41ad-81e3-3bf376b29671,invalid,FALSE,,,10.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
35a4f316-b18d-440a-b288-c6c8ae58f495,invalid,FALSE,,,43.88,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c52b6b12-0103-4967-9b36-f7af7fa8b11d,invalid,FALSE,,,10.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e3fd79b6-259f-47b7-92f2-dd1e7ac0a260,polyT,TRUE,880,1590,9.49,74.85,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c796930c-defc-41f0-9fa1-6a0d6676cff9,polyT,TRUE,652,822,8.02,21.19,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5a052b6d-947d-42e4-8157-c8b34e4751ba,polyT,TRUE,598,788,7.14,26.6,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2e0c7e66-09dc-4b30-b670-c96c3fee8312,invalid,FALSE,,,8.38,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
784e0e7b-e696-41f1-a934-c20a20230e3f,polyT,TRUE,466,616,7.51,19.96,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
05474b19-79f1-4db7-9b68-6d22c1473bb8,invalid,FALSE,,,29.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
67f3d8bf-eea3-4deb-9752-67216614aafd,invalid,FALSE,,,9.08,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ec7ad563-10b7-437f-bb00-e468da500ad3,invalid,FALSE,,,7.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a2d806f8-3b72-4a14-91cd-746f6cf5d762,invalid,FALSE,,,12.97,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
69c63f36-3cd7-47e3-bbdd-44fb9d7ae1e9,invalid,FALSE,,,8.25,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e6c81516-ffd7-403f-ad5b-e362b1061cd2,invalid,FALSE,,,7.66,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a666cd9b-6bfc-46e5-901f-65990085db43,polyT,TRUE,620,980,7.96,45.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ee6e8cb1-5844-4e50-ac34-d5d7f6488676,invalid,FALSE,,,8.35,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f07b36da-59ac-4f59-bf1d-15cfa5f4563a,invalid,FALSE,,,7.73,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fe814232-bd1e-4f68-95ee-ca856643a6c3,polyT,TRUE,1064,1254,7.95,23.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ea4fe379-7cca-4a94-b542-049b48cda35b,polyT,TRUE,482,1502,8.12,125.54,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f77820b7-a88d-4824-adb7-8cef3e09c372,polyT,TRUE,590,750,8.07,19.82,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9ea53d0d-46bb-443f-948f-8807bd2f38a9,invalid,FALSE,,,65.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d9a2b9f3-3d9a-49a6-834c-f1d45e314343,invalid,FALSE,,,8.37,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1ab39cca-278b-463f-90f5-787d6ec52353,invalid,FALSE,,,8.58,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f8561937-a824-4265-a53f-933e18ba3a36,polyT,TRUE,1004,1164,7.95,20.14,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4ca26e32-9825-4a8e-87db-444da727f47b,polyT,TRUE,618,1818,10.12,118.56,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
40ca8c68-96c2-45ef-8469-d89a6adabd71,invalid,FALSE,,,7.67,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4aa8e40d-9dc6-4e89-8130-3ce79afd4813,invalid,FALSE,,,120,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2b805f97-12b0-413b-a10b-02eb361aa539,polyT,TRUE,1142,1652,7.59,67.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
661fb70a-dccd-4849-b9e4-3afd9cbd45fe,invalid,FALSE,,,8.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
32a48055-2b1f-4219-ac87-6b90563a93ba,invalid,FALSE,,,7.49,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
575f6051-8e71-402e-bb79-85bf81c15707,polyT,TRUE,,,9.7,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
274906ea-8c21-4959-9855-3fece9307f13,polyT,TRUE,,,8.29,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4387a900-4e84-427d-bdba-19e6794eb07d,invalid,FALSE,,,7.79,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2837fb8c-d831-4aa4-b09c-0ac980d2f00b,polyT,TRUE,,,8.11,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b1ebe01c-b8fd-46d2-a15a-7f53f9b1eef7,invalid,FALSE,,,138.42,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ce61d33a-98c3-4a20-b96f-889208e484ec,invalid,FALSE,,,370.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ddac7400-e42c-485d-91db-9e53a71be365,invalid,FALSE,,,8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9d3bc2be-a314-4fd9-b128-2278af1c931a,invalid,FALSE,,,7,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3e5ff0fa-6f78-47e4-bf6b-86edacf9722f,polyT,TRUE,558,1038,7.4,64.85,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
79c5e606-3117-431a-8f81-2c28d119da60,polyT,TRUE,714,884,7.73,22,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
75b13a89-a745-4f41-9c75-85b1c5de6161,polyT,TRUE,846,1066,11.03,19.94,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e6a0bf3d-6291-4c90-a16d-6c1611989fc6,invalid,FALSE,,,51.31,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c8efb8a4-c358-45f9-b634-f16a4dc29629,polyT,TRUE,640,1520,7.84,112.32,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
12e896ac-bdf8-478c-acf9-8209f9fa7345,invalid,FALSE,,,7.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
28a80751-0dcd-4cee-851b-7744a6626f01,invalid,FALSE,,,7.43,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
20c68b68-6524-4a18-913b-5dd99ec646f1,polyT,TRUE,1292,1462,7.57,22.47,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c95ae224-7806-4ff8-ad72-803caa2c1983,polyT,TRUE,542,702,7.51,21.31,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0eae5b2a-0219-45a3-b7df-b68179be9f75,invalid,FALSE,,,7.8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1da6bb28-9673-4776-8f72-86d6442bd281,invalid,FALSE,,,8.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
009b6d9a-6790-4eff-9405-560b97dcc1ee,invalid,FALSE,,,8.04,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d298a970-5235-45ae-894c-7ff9ec7b33d0,invalid,FALSE,,,7.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d253a4c4-9eba-4cc9-89c5-a638b0982954,polyT,TRUE,526,766,8.72,27.51,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
19242575-ab5b-49a6-a1b8-6e0e5c17bd41,invalid,FALSE,,,9.81,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7dd52fa1-94b2-462c-b9ca-e18d00e76cd5,polyT,TRUE,934,1114,8.44,21.32,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3ecbeef7-db96-447c-bc55-847e87cfb5dc,invalid,FALSE,,,8.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
60ff4da9-2e17-4556-9f92-38507f4e55c2,invalid,FALSE,,,8.95,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fd7161be-6b5a-4d8b-986a-9564e1a19233,polyT,TRUE,,,7.8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bd8418b2-ee02-4168-89d5-1fd2b0b6a6e1,polyT,TRUE,726,1346,7.93,78.21,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
be914bc4-a7ed-4baa-b61f-c02244ce155d,invalid,FALSE,,,68.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7cde3b21-3c60-433a-b1d0-98be5299a5ae,invalid,FALSE,,,9.95,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cc853fdf-b436-4635-adc7-5f16c4576958,invalid,FALSE,,,7.79,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
02c885be-9dbb-44bd-bc4a-d3e448ebe551,invalid,FALSE,,,8.44,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
77bba520-0c13-4996-8090-28764d78b826,polyT,TRUE,994,1144,7.71,19.44,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6d2066b1-51b8-4c42-981f-fb2c3c0fcb3f,invalid,FALSE,,,7.64,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fb26658b-7431-43ae-a309-8b4c02f79ca4,invalid,FALSE,,,9.5,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
384e07ba-5272-4716-8a1e-0adf0fd4aa12,polyT,TRUE,596,766,8.4,20.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e8b30ae4-ffa3-4914-8813-ef5cd9aaa8a1,polyT,TRUE,856,1606,8.22,91.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
40b306cb-a5a6-4966-97aa-91496004319b,invalid,FALSE,,,7.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f70bdec7-c6b4-43e5-9174-b506ce508809,polyT,TRUE,534,704,7.9,21.52,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
428e2d60-9a36-432f-8cd4-03cf1ad5382f,polyT,TRUE,1066,1576,7.95,64.17,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
87ddf3fa-1fb3-4c0a-a250-02c5291bdaa3,invalid,FALSE,,,7.3,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7e8926d7-2773-4d0c-a0a2-cd0896dd0031,polyT,TRUE,488,668,8.69,20.71,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
11c947c4-8b91-479b-8b47-fc00520f17f4,polyT,TRUE,674,1854,9.67,121.97,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e7b81472-d42a-4b00-92ab-1301ee59a2c9,polyT,TRUE,500,630,7.68,16.93,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5bdf3e8b-213c-47e8-83e4-407b7fb619f7,invalid,FALSE,,,44.75,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
53c4e0dd-0749-4592-8a5e-18ef7f723702,invalid,FALSE,,,32.85,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
726ffddc-d991-4a4b-9316-d01684957d10,polyT,TRUE,544,744,7.94,25.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8e7b14f6-d39d-4556-805a-2c3b290a5162,invalid,FALSE,,,7.19,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
018ae507-8a69-43f4-9ba4-1be5d16faa70,invalid,FALSE,,,7.45,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a06a1244-6f32-4ceb-b9d2-81d9f28eb782,invalid,FALSE,,,7.33,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1f2266a8-7dfa-48ca-90c6-20df33b2f4ec,polyT,TRUE,562,732,7.59,22.41,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e55ae6f2-27fe-4a91-94da-0b57a19bf550,polyT,TRUE,576,766,9.98,19.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
edaf1de4-fb09-493e-8796-267065841c88,polyT,TRUE,770,930,7.81,20.49,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
df5e710f-efa2-4556-80a6-49a1ad01ca29,polyT,TRUE,638,1398,7.55,100.64,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0db2324-a22d-4cb2-8332-dec56b8088bb,polyT,TRUE,1150,2020,7.6,114.41,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8d6bcfc2-ada3-4aaa-8a3f-594cbd61c52c,polyT,TRUE,692,852,7.5,21.34,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3fa48842-fef1-4c4f-9794-566c3e5a64aa,invalid,FALSE,,,7.58,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
50269e78-c868-4a5e-8feb-db7d0a5246c8,polyT,TRUE,646,1236,8.27,71.32,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fe77154b-7202-4e8d-bf2e-f63d537f3b8d,invalid,FALSE,,,8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4a437150-9cee-4419-8c63-334f5baf7b35,polyT,TRUE,,,8.44,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e36c2028-d4ff-4dfd-9f07-7750ea444524,invalid,FALSE,,,7.55,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4fd60742-c08f-457e-88bc-9ec5217b9a3b,polyT,TRUE,558,1178,7.45,83.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c9467635-f094-48c9-babd-3ff50aa3610c,polyT,TRUE,632,1282,7.3,89.05,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0db1b52b-c0fb-44b8-8ce6-b1d9d0d64e24,invalid,FALSE,,,8.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
557f81c3-34be-4995-aa12-e83bf31ad05a,invalid,FALSE,,,7.77,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
750ec011-a12f-4561-9821-ee5a9fec23c9,polyT,TRUE,584,744,6.94,23.05,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb1e13d4-fc09-4f36-ab92-b42aedf00c12,polyT,TRUE,794,1214,7.07,59.39,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d46c6a2c-9893-4019-9225-213f32b3ffde,invalid,FALSE,,,8.14,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1e2defc0-4a9d-4944-bf54-e878530aa610,invalid,FALSE,,,8.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aa91c41c-f3cd-4921-ba77-261b1fe5bf98,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5f52510f-9d38-4fe2-a32e-c9dd91346e6c,invalid,FALSE,,,13,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
57a9e846-8c24-457e-a9cd-3dde0bee783d,invalid,FALSE,,,9.22,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
69f49219-2708-4490-abd5-10d21ef75785,polyT,TRUE,548,878,8.12,40.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a8b4e06c-e67c-4442-be3a-39da0c33aa5b,polyT,TRUE,494,614,7.73,15.52,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4cd24000-f8f7-4b34-a175-68e3c23b22aa,polyT,TRUE,728,908,7.69,23.41,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
eaeb420d-7580-4510-9d87-2edd61a79bbf,invalid,FALSE,,,8.35,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ce6e5cca-f553-4d61-8de0-aab5503c22e1,invalid,FALSE,,,8.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
70c8ec18-2916-4043-9351-9f903565ae2d,invalid,FALSE,,,7.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
863a774e-373a-4cba-985b-fab72130ec84,invalid,FALSE,,,7.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fa3a360a-7526-4749-8c53-cda53ec5a0cb,invalid,FALSE,,,8.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
00a9f43b-b7e3-40ba-85ba-5a18378db2ab,polyT,TRUE,450,610,7.46,21.46,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f5cddea5-5547-414c-a160-12a87c2ea716,invalid,FALSE,,,7.88,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6403b72c-0f6b-4a98-a0bf-fd11655feadb,polyT,TRUE,562,1372,7.8,103.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a04a5331-2a55-427a-a0cc-35bbcd3bca4e,invalid,FALSE,,,9.66,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9ec90470-132d-42b2-95fe-9eba2caf3150,polyT,TRUE,680,830,7.36,20.37,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
147eb0e1-9fa8-47b1-ae69-ddcdd6bf75c8,polyT,TRUE,558,688,7.38,17.62,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cfb98500-7c81-4e6c-a727-eb19ea36fc38,invalid,FALSE,,,7.52,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
be051c65-a704-4689-b725-c7831ae2a7f1,invalid,FALSE,,,10.8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
87cabd07-ee3a-456c-a3c2-69bf47fd236e,invalid,FALSE,,,7.42,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
